0.2, 0.4266666666666667,1, 0.14, 0.25333333333333335, 0.06, 0.1733333333333333, 1, 4.0, 0.016666666666666666
0.2, 0.41666666666666674,2, 0.14, 0.25333333333333335, 0.06, 0.16333333333333333, 1, 5.0, 0.02100840336134454
0.2, 0.42000000000000004,3, 0.14, 0.2766666666666667, 0.06, 0.1433333333333333, 2, 4.0, 0.02631578947368421
0.2, 0.44333333333333336,4, 0.14, 0.2833333333333333, 0.06, 0.15999999999999998, 2, 4.5, 0.036055143160127257
0.2, 0.43666666666666665,5, 0.14, 0.2933333333333334, 0.06, 0.1433333333333333, 1, 4.0, 0.04823369565217391
0.2, 0.44000000000000006,6, 0.14, 0.2733333333333334, 0.06, 0.16666666666666666, 0, 0, 0.05899008966493629
0.2, 0.45999999999999996,7, 0.14, 0.29000000000000004, 0.06, 0.17, 1, 4.0, 0.06620450606585788
0.2, 0.4466666666666667,8, 0.14, 0.2766666666666667, 0.06, 0.17, 1, 6.0, 0.07053831874834261
0.2, 0.42333333333333334,9, 0.14, 0.26666666666666666, 0.06, 0.15666666666666668, 1, 5.0, 0.07307370184254607
0.2, 0.4633333333333334,10, 0.14, 0.2866666666666667, 0.06, 0.17666666666666667, 0, 0, 0.07443201085113597
0.2, 0.48666666666666664,11, 0.14, 0.31333333333333335, 0.06, 0.1733333333333333, 0, 0, 0.07567264573991031
0.2, 0.47000000000000003,12, 0.14, 0.2833333333333333, 0.06, 0.18666666666666668, 1, 4.0, 0.07666038624587847
0.2, 0.48,13, 0.14, 0.30333333333333334, 0.06, 0.17666666666666667, 1, 4.0, 0.07705427912109963
0.2, 0.45333333333333337,14, 0.14, 0.30000000000000004, 0.06, 0.15333333333333332, 0, 0, 0.07715595536718277
0.2, 0.43333333333333335,15, 0.14, 0.2933333333333334, 0.06, 0.14, 1, 4.0, 0.07699261714630104
0.2, 0.43333333333333335,16, 0.14, 0.29000000000000004, 0.06, 0.1433333333333333, 1, 4.0, 0.07660729656359663
0.2, 0.43666666666666665,17, 0.14, 0.2933333333333334, 0.06, 0.1433333333333333, 1, 4.0, 0.07643125293289535
0.2, 0.42333333333333334,18, 0.14, 0.29000000000000004, 0.06, 0.13333333333333333, 2, 5.5, 0.07639579299879651
0.2, 0.45666666666666667,19, 0.14, 0.3266666666666667, 0.06, 0.12999999999999998, 2, 5.5, 0.07655097919504063
0.2, 0.45999999999999996,20, 0.14, 0.33, 0.06, 0.12999999999999998, 2, 6.0, 0.07692959776204807
0.2, 0.43333333333333335,21, 0.14, 0.2933333333333334, 0.06, 0.14, 2, 6.0, 0.07732236235004614
0.2, 0.4466666666666667,22, 0.14, 0.3066666666666667, 0.06, 0.14, 2, 6.0, 0.07765085149625062
0.2, 0.48333333333333334,23, 0.14, 0.3066666666666667, 0.06, 0.17666666666666667, 2, 5.5, 0.07785794452461119
0.2, 0.45666666666666667,24, 0.14, 0.27, 0.06, 0.18666666666666668, 1, 4.0, 0.07811717576364546
0.2, 0.45999999999999996,25, 0.14, 0.2766666666666667, 0.06, 0.18333333333333332, 1, 5.0, 0.07846863969590008
0.2, 0.45999999999999996,26, 0.14, 0.2833333333333333, 0.06, 0.17666666666666667, 0, 0, 0.07886015566156164
0.2, 0.44000000000000006,27, 0.14, 0.26, 0.06, 0.18, 0, 0, 0.0792353543820434
0.2, 0.4266666666666667,28, 0.14, 0.24666666666666667, 0.06, 0.18, 0, 0, 0.07946474969686472
0.2, 0.4266666666666667,29, 0.14, 0.2733333333333334, 0.06, 0.15333333333333332, 0, 0, 0.07955348311431397
0.2, 0.4133333333333334,30, 0.14, 0.26333333333333336, 0.06, 0.15, 1, 5.0, 0.07962348147589225
0.2, 0.3966666666666667,31, 0.14, 0.24666666666666667, 0.06, 0.15, 1, 5.0, 0.07967775559599315
0.2, 0.4266666666666667,32, 0.14, 0.28, 0.06, 0.14666666666666667, 2, 4.5, 0.07968431349791918
0.2, 0.45,33, 0.14, 0.30000000000000004, 0.06, 0.15, 1, 5.0, 0.07966823092873514
0.2, 0.45999999999999996,34, 0.14, 0.31333333333333335, 0.06, 0.14666666666666667, 2, 4.5, 0.07966278437880947
0.2, 0.4266666666666667,35, 0.14, 0.2833333333333333, 0.06, 0.1433333333333333, 2, 5.5, 0.07966404723296329
0.2, 0.4466666666666667,36, 0.14, 0.29000000000000004, 0.06, 0.15666666666666668, 1, 5.0, 0.07968404092272625
0.2, 0.43,37, 0.14, 0.2733333333333334, 0.06, 0.15666666666666668, 1, 6.0, 0.07976935953871908
0.2, 0.41,38, 0.14, 0.29000000000000004, 0.06, 0.12, 2, 6.0, 0.07989796758002139
0.2, 0.4466666666666667,39, 0.14, 0.32333333333333336, 0.06, 0.12333333333333332, 2, 6.0, 0.08005356246164147
0.2, 0.44000000000000006,40, 0.14, 0.2966666666666667, 0.06, 0.1433333333333333, 2, 6.0, 0.08023335985149828
0.2, 0.45,41, 0.14, 0.31000000000000005, 0.06, 0.14, 2, 4.5, 0.08043250010095707
0.2, 0.45999999999999996,42, 0.14, 0.29000000000000004, 0.06, 0.17, 1, 4.0, 0.0806180072536966
0.2, 0.45666666666666667,43, 0.14, 0.2733333333333334, 0.06, 0.18333333333333332, 2, 4.0, 0.08079037453767862
0.2, 0.45333333333333337,44, 0.14, 0.2833333333333333, 0.06, 0.17, 1, 5.0, 0.08095955966133188
0.2, 0.4633333333333334,45, 0.14, 0.2933333333333334, 0.06, 0.17, 1, 5.0, 0.08109331009518703
