0.05, 0.1366666666666667,1, 0.03666666666666667, 0.08333333333333334, 0.013333333333333334, 0.05333333333333334, 0, 0, 0.0, 1, 1, 0
0.05, 0.14333333333333334,2, 0.03666666666666667, 0.09333333333333334, 0.013333333333333334, 0.05, 0, 0, 0.0, 2, 2, 0
0.05, 0.15000000000000002,3, 0.03666666666666667, 0.09666666666666666, 0.013333333333333334, 0.05333333333333334, 0, 0, 0.02278481012658228, 2, 2, 0
0.05, 0.14333333333333334,4, 0.03666666666666667, 0.09, 0.013333333333333334, 0.05333333333333334, 0, 0, 0.04028776978417266, 2, 2, 0
0.05, 0.15666666666666668,5, 0.03666666666666667, 0.10333333333333335, 0.013333333333333334, 0.05333333333333334, 0, 0, 0.048892988929889296, 2, 2, 0
0.05, 0.15666666666666668,6, 0.03666666666666667, 0.10333333333333335, 0.013333333333333334, 0.05333333333333334, 0, 0, 0.06269993602047345, 3, 3, 0
0.05, 0.14666666666666667,7, 0.03666666666666667, 0.09333333333333334, 0.013333333333333334, 0.05333333333333334, 0, 0, 0.07229477611940298, 3, 3, 0
0.05, 0.15000000000000002,8, 0.03666666666666667, 0.09666666666666666, 0.013333333333333334, 0.05333333333333334, 0, 0, 0.07863974495217853, 5, 5, 0
0.05, 0.15000000000000002,9, 0.03666666666666667, 0.09666666666666666, 0.013333333333333334, 0.05333333333333334, 0, 0, 0.08305555555555555, 5, 5, 0
0.05, 0.1366666666666667,10, 0.03666666666666667, 0.09333333333333334, 0.013333333333333334, 0.043333333333333335, 0, 0, 0.08658591296545536, 5, 5, 0
0.05, 0.14333333333333334,11, 0.03666666666666667, 0.09666666666666666, 0.013333333333333334, 0.04666666666666667, 0, 0, 0.08964365256124722, 5, 5, 0
0.05, 0.15000000000000002,12, 0.03666666666666667, 0.09999999999999999, 0.013333333333333334, 0.05, 0, 0, 0.09221631759924977, 5, 5, 0
0.05, 0.14333333333333334,13, 0.03666666666666667, 0.09333333333333334, 0.013333333333333334, 0.05, 0, 0, 0.09441773504273504, 5, 5, 0
0.05, 0.13333333333333333,14, 0.03666666666666667, 0.08333333333333334, 0.013333333333333334, 0.05, 0, 0, 0.09632709632709632, 5, 5, 0
0.05, 0.14666666666666667,15, 0.03666666666666667, 0.09666666666666666, 0.013333333333333334, 0.05, 0, 0, 0.09789293275531807, 5, 5, 0
0.05, 0.1366666666666667,16, 0.03666666666666667, 0.08666666666666667, 0.013333333333333334, 0.05, 0, 0, 0.09919261822376009, 5, 5, 0
0.05, 0.1366666666666667,17, 0.03666666666666667, 0.09, 0.013333333333333334, 0.04666666666666667, 0, 0, 0.09996067636649626, 5, 5, 0
0.05, 0.14333333333333334,18, 0.03666666666666667, 0.09333333333333334, 0.013333333333333334, 0.05, 0, 0, 0.10071639275179098, 5, 5, 0
0.05, 0.13999999999999999,19, 0.03666666666666667, 0.09333333333333334, 0.013333333333333334, 0.04666666666666667, 0, 0, 0.10129215253703121, 6, 6, 0
0.05, 0.15333333333333335,20, 0.03666666666666667, 0.10333333333333335, 0.013333333333333334, 0.05, 0, 0, 0.10179708826205641, 6, 6, 0
0.05, 0.1366666666666667,21, 0.03666666666666667, 0.08333333333333334, 0.013333333333333334, 0.05333333333333334, 0, 0, 0.10217962590817746, 7, 7, 0
0.05, 0.13333333333333333,22, 0.03666666666666667, 0.08666666666666667, 0.013333333333333334, 0.04666666666666667, 0, 0, 0.1024175412293853, 7, 7, 0
0.05, 0.14666666666666667,23, 0.03666666666666667, 0.09999999999999999, 0.013333333333333334, 0.04666666666666667, 0, 0, 0.10257835549664343, 7, 7, 0
0.05, 0.13333333333333333,24, 0.03666666666666667, 0.08666666666666667, 0.013333333333333334, 0.04666666666666667, 0, 0, 0.10341990833235398, 7, 7, 0
0.05, 0.14666666666666667,25, 0.03666666666666667, 0.10333333333333335, 0.013333333333333334, 0.043333333333333335, 0, 0, 0.10478761699064075, 7, 7, 0
0.05, 0.14333333333333334,26, 0.03666666666666667, 0.09666666666666666, 0.013333333333333334, 0.04666666666666667, 0, 0, 0.10642463662308356, 9, 9, 0
0.05, 0.15000000000000002,27, 0.03666666666666667, 0.09999999999999999, 0.013333333333333334, 0.05, 0, 0, 0.10810727875291519, 9, 9, 0
0.05, 0.14333333333333334,28, 0.03666666666666667, 0.09333333333333334, 0.013333333333333334, 0.05, 0, 0, 0.10981162142166069, 9, 9, 0
0.05, 0.14333333333333334,29, 0.03666666666666667, 0.09666666666666666, 0.013333333333333334, 0.04666666666666667, 0, 0, 0.11130517624642744, 9, 9, 0
0.05, 0.15000000000000002,30, 0.03666666666666667, 0.09999999999999999, 0.013333333333333334, 0.05, 0, 0, 0.11279141482669298, 9, 9, 0
0.05, 0.13333333333333333,31, 0.03666666666666667, 0.08333333333333334, 0.013333333333333334, 0.05, 0, 0, 0.11453145176166758, 9, 9, 0
0.05, 0.13999999999999999,32, 0.03666666666666667, 0.09333333333333334, 0.013333333333333334, 0.04666666666666667, 0, 0, 0.11608165028620801, 9, 9, 0
0.05, 0.15333333333333335,33, 0.03666666666666667, 0.10333333333333335, 0.013333333333333334, 0.05, 0, 0, 0.1174382997708422, 9, 9, 0
0.05, 0.1366666666666667,34, 0.03666666666666667, 0.09, 0.013333333333333334, 0.04666666666666667, 0, 0, 0.11867091627383247, 9, 9, 0
0.05, 0.14666666666666667,35, 0.03666666666666667, 0.10333333333333335, 0.013333333333333334, 0.043333333333333335, 0, 0, 0.11976748371306195, 9, 9, 0
