0.016666666666666666, 0.07666666666666666, 1, 1, 4.6, 
0.016666666666666666, 0.07333333333333333, 2, 1, 4.4, 
0.016666666666666666, 0.07333333333333333, 3, 1, 4.4, 
0.016666666666666666, 0.07, 4, 1, 4.2, 
0.016666666666666666, 0.07, 5, 1, 4.2, 
0.016666666666666666, 0.07666666666666666, 6, 1, 4.6, 
0.016666666666666666, 0.08, 7, 1, 4.8, 
0.016666666666666666, 0.07333333333333333, 8, 1, 4.4, 
0.016666666666666666, 0.08333333333333333, 9, 1, 5.0, 
0.016666666666666666, 0.07, 10, 1, 4.2, 
0.016666666666666666, 0.07333333333333333, 11, 1, 4.4, 
0.016666666666666666, 0.07666666666666666, 12, 1, 4.6, 
0.016666666666666666, 0.07333333333333333, 13, 1, 4.4, 
0.016666666666666666, 0.07333333333333333, 14, 1, 4.4, 
0.016666666666666666, 0.08, 15, 1, 4.8, 
0.016666666666666666, 0.07333333333333333, 16, 1, 4.4, 
0.016666666666666666, 0.07333333333333333, 17, 1, 4.4, 
0.016666666666666666, 0.07666666666666666, 18, 1, 4.6, 
0.016666666666666666, 0.07666666666666666, 19, 1, 4.6, 
0.016666666666666666, 0.08, 20, 1, 4.8, 
0.016666666666666666, 0.07666666666666666, 21, 1, 4.6, 
0.016666666666666666, 0.08, 22, 1, 4.8, 
0.016666666666666666, 0.07666666666666666, 23, 1, 4.6, 
0.016666666666666666, 0.08, 24, 1, 4.8, 
0.016666666666666666, 0.07666666666666666, 25, 1, 4.6, 
0.016666666666666666, 0.08333333333333333, 26, 1, 5.0, 
0.016666666666666666, 0.08, 27, 1, 4.8, 
0.016666666666666666, 0.07333333333333333, 28, 1, 4.4, 
0.016666666666666666, 0.07333333333333333, 29, 1, 4.4, 
0.016666666666666666, 0.07666666666666666, 30, 1, 4.6, 
0.016666666666666666, 0.08, 31, 1, 4.8, 
0.016666666666666666, 0.08333333333333333, 32, 1, 5.0, 
0.016666666666666666, 0.06666666666666667, 33, 1, 4.0, 
0.016666666666666666, 0.07333333333333333, 34, 1, 4.4, 
0.016666666666666666, 0.08, 35, 1, 4.8, 
0.016666666666666666, 0.08, 36, 1, 4.8, 
0.016666666666666666, 0.07666666666666666, 37, 1, 4.6, 
0.016666666666666666, 0.07666666666666666, 38, 1, 4.6, 
0.016666666666666666, 0.07666666666666666, 39, 1, 4.6, 
0.016666666666666666, 0.08, 40, 1, 4.8, 
0.016666666666666666, 0.07666666666666666, 41, 1, 4.6, 
0.016666666666666666, 0.07333333333333333, 42, 1, 4.4, 
0.016666666666666666, 0.06666666666666667, 43, 1, 4.0, 
0.016666666666666666, 0.08, 44, 1, 4.8, 
0.016666666666666666, 0.07666666666666666, 45, 1, 4.6, 
0.016666666666666666, 0.07333333333333333, 46, 1, 4.4, 
0.016666666666666666, 0.08, 47, 1, 4.8, 
0.016666666666666666, 0.07, 48, 1, 4.2, 
0.016666666666666666, 0.07333333333333333, 49, 1, 4.4, 
0.016666666666666666, 0.08, 50, 1, 4.8, 
0.016666666666666666, 0.08, 51, 1, 4.8, 
0.016666666666666666, 0.07666666666666666, 52, 1, 4.6, 
0.016666666666666666, 0.07666666666666666, 53, 1, 4.6, 
0.016666666666666666, 0.07666666666666666, 54, 1, 4.6, 
0.016666666666666666, 0.07333333333333333, 55, 1, 4.4, 
0.016666666666666666, 0.07666666666666666, 56, 1, 4.6, 
0.016666666666666666, 0.08, 57, 1, 4.8, 
0.016666666666666666, 0.08333333333333333, 58, 1, 5.0, 
0.016666666666666666, 0.07666666666666666, 59, 1, 4.6, 
0.016666666666666666, 0.08, 60, 1, 4.8, 
0.016666666666666666, 0.07666666666666666, 61, 1, 4.6, 
0.016666666666666666, 0.08333333333333333, 62, 1, 5.0, 
0.016666666666666666, 0.08, 63, 1, 4.8, 
0.016666666666666666, 0.08, 64, 1, 4.8, 
0.016666666666666666, 0.08, 65, 1, 4.8, 
0.016666666666666666, 0.07333333333333333, 66, 1, 4.4, 
0.016666666666666666, 0.07666666666666666, 67, 1, 4.6, 
0.016666666666666666, 0.07333333333333333, 68, 1, 4.4, 
0.016666666666666666, 0.08, 69, 1, 4.8, 
0.016666666666666666, 0.08, 70, 1, 4.8, 
0.016666666666666666, 0.08333333333333333, 71, 1, 5.0, 
0.016666666666666666, 0.08, 72, 1, 4.8, 
0.016666666666666666, 0.07666666666666666, 73, 1, 4.6, 
0.016666666666666666, 0.07333333333333333, 74, 1, 4.4, 
0.016666666666666666, 0.07333333333333333, 75, 1, 4.4, 
