0.4, 0.4133333333333334,1, 0.28, 0.25333333333333335, 0.12, 0.15999999999999998, 4, 4.75, 0.10833333333333334
0.4, 0.36333333333333334,2, 0.28, 0.23333333333333336, 0.12, 0.12999999999999998, 3, 4.333333333333333, 0.10416666666666667
0.4, 0.33333333333333337,3, 0.28, 0.18666666666666668, 0.12, 0.14666666666666667, 4, 5.75, 0.09814814814814815
0.4, 0.3666666666666667,4, 0.28, 0.22000000000000003, 0.12, 0.14666666666666667, 5, 5.6, 0.09322916666666667
0.4, 0.4033333333333333,5, 0.28, 0.25666666666666665, 0.12, 0.14666666666666667, 5, 4.8, 0.091
0.4, 0.3666666666666667,6, 0.28, 0.2166666666666667, 0.12, 0.15, 6, 5.0, 0.08914100486223663
0.4, 0.37333333333333335,7, 0.28, 0.20333333333333334, 0.12, 0.17, 4, 8.25, 0.08764465622872702
0.4, 0.36333333333333334,8, 0.28, 0.23, 0.12, 0.13333333333333333, 4, 5.75, 0.08629904836396819
0.4, 0.38,9, 0.28, 0.27, 0.12, 0.10999999999999999, 5, 6.0, 0.08521380731581658
0.4, 0.37333333333333335,10, 0.28, 0.25000000000000006, 0.12, 0.12333333333333332, 6, 5.666666666666667, 0.08481509307955588
0.4, 0.3766666666666667,11, 0.28, 0.26333333333333336, 0.12, 0.11333333333333333, 6, 5.833333333333333, 0.08459256192644725
0.4, 0.36333333333333334,12, 0.28, 0.25000000000000006, 0.12, 0.11333333333333333, 4, 7.25, 0.08454134292009742
0.4, 0.3766666666666667,13, 0.28, 0.28, 0.12, 0.09666666666666666, 5, 5.8, 0.08464693383406631
0.4, 0.39,14, 0.28, 0.26, 0.12, 0.12999999999999998, 5, 6.6, 0.08467209272595559
0.4, 0.38333333333333336,15, 0.28, 0.25666666666666665, 0.12, 0.12666666666666668, 5, 5.6, 0.08457397438277334
0.4, 0.37000000000000005,16, 0.28, 0.25000000000000006, 0.12, 0.12, 5, 6.8, 0.08433145132339023
0.4, 0.35333333333333333,17, 0.28, 0.22333333333333336, 0.12, 0.12999999999999998, 4, 6.5, 0.08393326972561946
0.4, 0.35000000000000003,18, 0.28, 0.2166666666666667, 0.12, 0.13333333333333333, 3, 7.0, 0.08351172207463957
0.4, 0.33333333333333337,19, 0.28, 0.24000000000000002, 0.12, 0.09333333333333334, 3, 6.666666666666667, 0.08312692423435727
0.4, 0.36000000000000004,20, 0.28, 0.26333333333333336, 0.12, 0.09666666666666666, 4, 6.5, 0.08281798428881831
0.4, 0.3466666666666667,21, 0.28, 0.25666666666666665, 0.12, 0.09, 3, 6.0, 0.08257054598518013
0.4, 0.37000000000000005,22, 0.28, 0.26666666666666666, 0.12, 0.10333333333333333, 5, 5.0, 0.08232023209228431
0.4, 0.38,23, 0.28, 0.25666666666666665, 0.12, 0.12333333333333332, 6, 5.0, 0.08210087220326129
0.4, 0.3766666666666667,24, 0.28, 0.24666666666666667, 0.12, 0.12999999999999998, 5, 5.0, 0.08196554776728054
0.4, 0.39,25, 0.28, 0.24666666666666667, 0.12, 0.1433333333333333, 5, 4.4, 0.08191108019902626
0.4, 0.39,26, 0.28, 0.22666666666666668, 0.12, 0.16333333333333333, 4, 5.0, 0.08185854388503444
0.4, 0.3866666666666667,27, 0.28, 0.22666666666666668, 0.12, 0.15999999999999998, 4, 4.25, 0.08177261936164601
0.4, 0.3666666666666667,28, 0.28, 0.21333333333333335, 0.12, 0.15333333333333332, 3, 5.333333333333333, 0.08168118847782269
0.4, 0.36333333333333334,29, 0.28, 0.22666666666666668, 0.12, 0.13666666666666666, 4, 5.25, 0.0815661009534604
0.4, 0.36000000000000004,30, 0.28, 0.25333333333333335, 0.12, 0.10666666666666666, 5, 6.2, 0.08144191015933479
0.4, 0.3766666666666667,31, 0.28, 0.27, 0.12, 0.10666666666666666, 2, 7.5, 0.08131107031297584
0.4, 0.39,32, 0.28, 0.27, 0.12, 0.12, 2, 8.0, 0.0811592072707675
0.4, 0.4033333333333333,33, 0.28, 0.29000000000000004, 0.12, 0.11333333333333333, 3, 6.333333333333333, 0.08104455723028019
0.4, 0.3966666666666667,34, 0.28, 0.26, 0.12, 0.13666666666666666, 3, 6.666666666666667, 0.08098372513562387
0.4, 0.37000000000000005,35, 0.28, 0.25000000000000006, 0.12, 0.12, 3, 6.666666666666667, 0.08094880546075085
0.4, 0.37333333333333335,36, 0.28, 0.2366666666666667, 0.12, 0.13666666666666666, 3, 7.666666666666667, 0.0809223939917929
0.4, 0.35333333333333333,37, 0.28, 0.22333333333333336, 0.12, 0.12999999999999998, 3, 8.0, 0.08091451049378191
0.4, 0.33,38, 0.28, 0.20333333333333334, 0.12, 0.12666666666666668, 4, 7.25, 0.08092237844849552
0.4, 0.34,39, 0.28, 0.21333333333333335, 0.12, 0.12666666666666668, 4, 6.5, 0.08093264134761287
0.4, 0.37333333333333335,40, 0.28, 0.25000000000000006, 0.12, 0.12333333333333332, 5, 5.2, 0.08095536740880109
0.4, 0.37333333333333335,41, 0.28, 0.25000000000000006, 0.12, 0.12333333333333332, 4, 6.25, 0.0809837435581113
0.4, 0.3966666666666667,42, 0.28, 0.24333333333333337, 0.12, 0.15333333333333332, 4, 5.5, 0.0810220189139864
0.4, 0.35333333333333333,43, 0.28, 0.21333333333333335, 0.12, 0.14, 4, 6.5, 0.08106873612185184
0.4, 0.3666666666666667,44, 0.28, 0.2733333333333334, 0.12, 0.09333333333333334, 3, 8.0, 0.08109637320917215
